S21 dB20 X,S21 dB20 Y
6786666666.666644,-2.597239773886859
6809999999.999977,-2.730658449562853
6833333333.33331,-2.86652221340225
6856666666.666643,-3.004695325836304
6879999999.999976,-3.145041706280784
6903333333.333309,-3.287425628103002
6926666666.666642,-3.431712357565137
6949999999.999975,-3.577768734386365
6973333333.333308,-3.725463692771619
6996666666.666641,-3.874668722832442
7019999999.999974,-4.025258273266211
7043333333.333307,-4.177110096958664
7066666666.66664,-4.330105541831289
7089999999.999973,-4.484129789775931
7113333333.333306,-4.639072046910974
7136666666.666639,-4.794825688668711
7159999999.999972,-4.951288363393183
7183333333.333305,-5.108362058206451
7206666666.666638,-5.265953130900521
7229999999.999971,-5.42397231154812
7253333333.333304,-5.582334677406342
7276666666.666637,-5.74095960452932
7299999999.99997,-5.899770699316095
7323333333.333303,-6.058695713008555
7346666666.666636,-6.217666441930374
7369999999.999969,-6.376618616026057
7393333333.333302,-6.535491778027299
7416666666.666636,-6.69422915534498
7439999999.999969,-6.852777526563086
7463333333.333302,-7.011087084198978
7486666666.666635,-7.169111295193947
7509999999.999968,-7.326806760410374
7533333333.333301,-7.484133074238837
7556666666.666634,-7.641052685258281
7579999999.999967,-7.797530758747586
7603333333.3333,-7.953535041715235
7626666666.666633,-8.109035730995901
7649999999.999966,-8.264005344857196
7673333333.333299,-8.418418598466328
7696666666.666632,-8.572252283485124
7719999999.999965,-8.725485151988616
7743333333.333298,-8.878097804841229
7766666666.666631,-9.030072584610068
7789999999.999964,-9.181393473048916
7813333333.333297,-9.332045993147934
7836666666.66663,-9.482017115710377
7859999999.999963,-9.631295170391391
7883333333.333296,-9.779869761110968
7906666666.666629,-9.927731685735333
7929999999.999962,-10.07487285990663
7953333333.333295,-10.22128624489007
7976666666.666628,-10.36696577929937
8000000000,-10.51190631455571
