S11 dB20 X,S11 dB20 Y
3706666666.666674,-20.73394555473029
3730000000.000007,-21.11766818589178
3753333333.333341,-21.51896850916542
3776666666.666674,-21.93990669876668
3800000000.000008,-22.38278074137872
3823333333.333341,-22.85018740241899
3846666666.666675,-23.34509994856758
3870000000.000008,-23.87096869968264
3893333333.333342,-24.43185326675612
3916666666.666675,-25.03259964806803
3940000000.000009,-25.67908223081351
3963333333.333342,-26.37854203404926
3986666666.666676,-27.14007170615652
4010000000.000009,-27.97533166403996
4033333333.333343,-28.89964436456396
4056666666.666676,-29.93373573456923
4080000000.00001,-31.10664638709446
4103333333.333343,-32.46090520326648
4126666666.666677,-34.0624715572703
4150000000.00001,-36.0219411335369
4173333333.333344,-38.54695137039245
4196666666.666677,-42.10489402123428
4220000000.00001,-48.19620345730213
4243333333.333344,-87.09627412667581
4266666666.666677,-48.04851768080221
4290000000.000011,-42.10268788736719
4313333333.333344,-38.62495185715088
4336666666.666677,-36.16369536032127
4360000000.00001,-34.2612491765142
4383333333.333344,-32.71318498647091
4406666666.666677,-31.41025789140527
4430000000.00001,-30.28716530804294
4453333333.333343,-29.30172984449973
4476666666.666676,-28.42511313321285
4500000000.000009,-27.6367137713758
4523333333.333342,-26.92129246490905
4546666666.666675,-26.2672507926979
4570000000.000008,-25.66554911020777
4593333333.333341,-25.10899837228644
4616666666.666674,-24.59178079062365
4640000000.000007,-24.10911594877105
4663333333.33334,-23.65702242153823
4686666666.666673,-23.23214388319443
4710000000.000006,-22.8316198420503
4733333333.333339,-22.45298793231057
4756666666.666672,-22.09410895593104
4780000000.000005,-21.75310861178928
4803333333.333338,-21.42833165868693
4826666666.666671,-21.11830547656155
4850000000.000004,-20.82171082572451
4873333333.333337,-20.537358186939
4896666666.66667,-20.26416847836444
4920000000.000003,-20.00115724243891
4943333333.333336,-19.74742161206709
4966666666.666669,-19.5021295248199
4990000000.000002,-19.26451077245696
5013333333.333335,-19.03384956218598
5036666666.666668,-18.80947833353875
5060000000.000001,-18.59077262617031
5083333333.333334,-18.37714683328591
5106666666.666667,-18.16805070569875
5130000000,-17.96296649487307
5153333333.333333,-17.76140664132012
5176666666.666666,-17.56291192860882
5199999999.999999,-17.3670500339655
5223333333.333332,-17.17341441470298
5246666666.666665,-16.98162347612267
5269999999.999998,-16.7913199715483
5293333333.333331,-16.60217058916438
5316666666.666664,-16.41386568366945
5339999999.999997,-16.22611911367678
5363333333.33333,-16.03866814852545
5386666666.666663,-15.85127341087094
5409999999.999996,-15.66371882424137
5433333333.333329,-15.47581153776146
5456666666.666662,-15.28738180351179
5479999999.999995,-15.09828278552013
5503333333.333328,-14.90839028314853
5526666666.666661,-14.7176023555965
5549999999.999994,-14.52583883830265
5573333333.333327,-14.33304074610219
5596666666.66666,-14.13916956197422
5619999999.999993,-13.9442064139808
5643333333.333326,-13.74815114645269
5666666666.666659,-13.5510212945181
5689999999.999992,-13.35285097362574
5713333333.333325,-13.15368969772434
5736666666.666658,-12.95360114119886
5759999999.999991,-12.75266186052247
5783333333.333324,-12.55095999188252
5806666666.666657,-12.3485939408183
5829999999.99999,-12.14567107922615
5853333333.333323,-11.94230646401565
5876666666.666656,-11.73862159031807
5899999999.99999,-11.5347431905375
5923333333.333323,-11.33080208878015
5946666666.666656,-11.12693211837252
5969999999.999989,-10.92326910835568
5993333333.333322,-10.71994994308125
6016666666.666655,-10.51711169737954
6039999999.999988,-10.31489084826384
6063333333.333321,-10.11342256279794
6086666666.666654,-9.912840060605335
6109999999.999987,-9.713274048542642
6133333333.33332,-9.514852224294764
6156666666.666653,-9.317698845068302
6179999999.999986,-9.121934357148069
6203333333.333319,-8.927675081824379
6226666666.666652,-8.735032953076907
6249999999.999985,-8.544115302394955
6273333333.333318,-8.35502468620512
6296666666.666651,-8.167858751544934
6319999999.999984,-7.982710135849813
6343333333.333317,-7.799666396992448
6366666666.66665,-7.618809970014166
6389999999.999983,-7.440218147305725
6413333333.333316,-7.263963079317845
6436666666.666649,-7.090111793201559
6459999999.999982,-6.918726227087943
6483333333.333315,-6.749863278009781
6506666666.666648,-6.583574861740804
6529999999.999981,-6.419907983077242
6553333333.333314,-6.258904815310893
6576666666.666647,-6.100602787841031
6599999999.99998,-5.945034681044184
6623333333.333313,-5.792228727667124
6646666666.666646,-5.642208720129736
6669999999.999979,-5.494994123222881
6693333333.333312,-5.350600191763276
6716666666.666645,-5.209038092824768
6739999999.999978,-5.070315032206347
6763333333.333311,-4.934434384821986
6786666666.666644,-4.801395828710991
6809999999.999977,-4.671195482369519
6833333333.33331,-4.543826045098275
6856666666.666643,-4.419276940049742
6879999999.999976,-4.297534459641659
6903333333.333309,-4.178581912985394
6926666666.666642,-4.062399774957763
6949999999.999975,-3.948965836526114
6973333333.333308,-3.838255355919027
6996666666.666641,-3.73024121021986
7019999999.999974,-3.624894046949389
7043333333.333307,-3.522182435195953
7066666666.66664,-3.422073015848561
7089999999.999973,-3.324530650489945
7113333333.333306,-3.229518568512436
7136666666.666639,-3.136998512030578
7159999999.999972,-3.046930878179054
7183333333.333305,-2.959274858403843
7206666666.666638,-2.873988574377409
7229999999.999971,-2.791029210194329
7253333333.333304,-2.710353140533158
7276666666.666637,-2.631916054500791
7299999999.99997,-2.555673074908539
7323333333.333303,-2.481578872763013
7346666666.666636,-2.409587776789241
7369999999.999969,-2.339653877838247
7393333333.333302,-2.271731128065654
7416666666.666636,-2.205773434801409
7439999999.999969,-2.141734749063438
7463333333.333302,-2.079569148699022
7486666666.666635,-2.019230916167312
7509999999.999968,-1.960674611003736
7533333333.333301,-1.903855137032771
7556666666.666634,-1.848727804418622
7579999999.999967,-1.795248386664449
7603333333.3333,-1.743373172689392
7626666666.666633,-1.693059014128966
7649999999.999966,-1.644263368018455
7673333333.333299,-1.596944335030706
7696666666.666632,-1.551060693449248
7719999999.999965,-1.50657192906542
7743333333.333298,-1.463438261193565
7766666666.666631,-1.421620665002283
7789999999.999964,-1.381080890361921
7813333333.333297,-1.341781477408815
7836666666.66663,-1.303685769026315
7859999999.999963,-1.26675792044036
7883333333.333296,-1.230962906124326
7906666666.666629,-1.196266524203783
7929999999.999962,-1.162635398546831
7953333333.333295,-1.130036978720143
7976666666.666628,-1.098439537984643
8000000000,-1.06781216949795
