S21 dB20 X,S21 dB20 Y
2970000000,-0.05843208437689558
2980000000,-0.04996238140290007
2990000000,-0.04237050935762237
3000000000,-0.03559810766220567
3010000000,-0.02958940900306829
3020000000,-0.02429120074163505
3030000000,-0.01965277859305205
3040000000,-0.0156258937056947
3050000000,-0.01216469419002825
3060000000,-0.009225662061608915
3070000000,-0.006767546480402199
3080000000,-0.004751294087880076
3090000000,-0.00313997716535143
3100000000,-0.001898720262457579
3110000000,-0.0009946258742776224
3120000000,-0.0003966996789167798
3130000000,-7.577578554464153e-05
3140000000,-4.442385287317219e-06
3150000000,-0.0001569681442776537
3160000000,-0.0005092296296729846
3170000000,-0.001038640014940952
3180000000,-0.001724079270671555
3190000000,-0.002545826010766908
3200000000,-0.003485491131404113
3210000000,-0.004525953351001691
3220000000,-0.005651296733695032
3230000000,-0.006846750255943618
3240000000,-0.008098629455812873
3250000000,-0.009394280187093386
3260000000,-0.01072202448509768
3270000000,-0.0120711085379272
3280000000,-0.01343165274584836
3290000000,-0.01479460384187147
3300000000,-0.01615168903867489
3310000000,-0.01749537216050675
3320000000,-0.01881881171323624
3330000000,-0.02011582084143915
3340000000,-0.02138082911810697
3350000000,-0.0226088461099821
3360000000,-0.02379542665977506
3370000000,-0.02493663782531893
3380000000,-0.02602902741507254
3390000000,-0.02706959405930917
3400000000,-0.02805575875651629
3410000000,-0.02898533783498441
3420000000,-0.02985651727078344
3430000000,-0.03066782830389835
3440000000,-0.03141812429607965
3450000000,-0.03210655877507176
3460000000,-0.03273256461157503
3470000000,-0.03329583427690905
3480000000,-0.03379630113110128
3490000000,-0.03423412169283858
3500000000,-0.03460965884452841
3510000000,-0.0349234659275654
3520000000,-0.0351762716845928
3530000000,-0.03536896600748837
3540000000,-0.03550258645139761
3550000000,-0.0355783054770406
3560000000,-0.03559741838509292
3570000000,-0.03556133190814202
3580000000,-0.03547155342738628
3590000000,-0.03532968078267363
3600000000,-0.03513739264613706
3610000000,-0.03489643943104657
3620000000,-0.03460863470889325
3630000000,-0.03427584710917373
3640000000,-0.03389999267747017
