S11  X,S11  YRe,S11  YReImag
1000000000,-0.9041227310475621,0.4269914503992615
1010000000,-0.9019014072509026,0.4316440477373691
1020000000,-0.8996444907253306,0.4363079121548265
1030000000,-0.8973514634087453,0.4409831277739277
1040000000,-0.8950217950785946,0.4456697760551366
1050000000,-0.8926549430442389,0.4503679356254846
1060000000,-0.8902503518303304,0.4550776820975027
1070000000,-0.8878074528509663,0.459799087878181
1080000000,-0.8853256640743734,0.4645322219674137
1090000000,-0.8828043896778748,0.4692771497453658
1100000000,-0.8802430196928901,0.4740339327481593
1110000000,-0.8776409296397177,0.4788026284312488
1120000000,-0.8749974801518416,0.4835832899198194
1130000000,-0.8723120165895121,0.4883759657455012
1140000000,-0.8695838686423401,0.4931806995686601
1150000000,-0.8668123499206534,0.4979975298854766
1160000000,-0.8639967575353565,0.5028264897189924
1170000000,-0.8611363716660445,0.507667606293241
1180000000,-0.858230455117118,0.5125209006895516
1190000000,-0.8552782528616573,0.5173863874840429
1200000000,-0.8522789915728111,0.5222640743652882
1210000000,-0.849231879142471,0.5271539617310635
1220000000,-0.846136104187004,0.5320560422630348
1230000000,-0.8429908355398296,0.5369703004781773
1240000000,-0.8397952217306391,0.5418967122556564
1250000000,-0.8365483904510715,0.546835244337818
1260000000,-0.8332494480066727,0.5517858538038759
1270000000,-0.8298974787549895,0.5567484875147948
1280000000,-0.8264915445296697,0.5617230815277915
1290000000,-0.8230306840504665,0.5667095604787853
1300000000,-0.8195139123190759,0.5717078369310391
1310000000,-0.815940220000767,0.5767178106881382
1320000000,-0.8123085727918079,0.5817393680693449
1330000000,-0.8086179107727265,0.5867723811452736
1340000000,-0.8048671477475018,0.5918167069317004
1350000000,-0.8010551705688274,0.5968721865392227
1360000000,-0.7971808384496563,0.601938644276343
1370000000,-0.7932429822613015,0.6070158867034345
1380000000,-0.7892404038184402,0.6121037016348986
1390000000,-0.7851718751514578,0.6172018570866893
1400000000,-0.7810361377666593,0.6223101001662249
1410000000,-0.7768319018949775,0.6274281559015511
1420000000,-0.7725578457299278,0.6325557260064553
1430000000,-0.7682126146556795,0.6376924875780594
1440000000,-0.7637948204662578,0.6428380917232419
1450000000,-0.7593030405770471,0.6479921621100487
1460000000,-0.7547358172299337,0.6531542934400593
1470000000,-0.7500916566936124,0.6583240498374743
1480000000,-0.745369028460797,0.6635009631504768
1490000000,-0.7405663644442921,0.6686845311602018
1500000000,-0.7356820581741386,0.6738742156924287
1510000000,-0.7307144639983187,0.6790694406268699
1520000000,-0.7256618962898101,0.6842695897986937
1530000000,-0.7205226286630975,0.6894740047866762
1540000000,-0.7152948932036249,0.694681982582118
1550000000,-0.7099768797140575,0.6998927731324082
1560000000,-0.70456673498165,0.7051055767528576
1570000000,-0.699062562071501,0.7103195414001532
1580000000,-0.6934624196509727,0.7155337598005259
1590000000,-0.6877643213511269,0.7207472664254492
1600000000,-0.681966235171632,0.7259590343074269
1610000000,-0.6760660829362598,0.7311679716881686
1620000000,-0.6700617398068213,0.7363729184911814
1630000000,-0.6639510338641654,0.741572642610587
1640000000,-0.6577317457657279,0.746765836007715
1650000000,-0.6514016084900334,0.7519511106068282
1660000000,-0.6449583071795713,0.7571269939811291
1670000000,-0.6383994790945325,0.762291924820041
1680000000,-0.6317227136910883,0.767444248168622
1690000000,-0.6249255528391542,0.7725822104298733
1700000000,-0.6180054911959445,0.7777039541206779
1710000000,-0.610959976753121,0.7828075123720973
1720000000,-0.6037864115769034,0.7878908031648639
1730000000,-0.596482152762242,0.7929516232910468
1740000000,-0.5890445136239713,0.7979876420331474
1750000000,-0.5814707651498368,0.8029963945522304
1760000000,-0.5737581377423897,0.8079752749771918
1770000000,-0.5659038232789835,0.8129215291879015
1780000000,-0.5579049775215071,0.8178322472857428
1790000000,-0.549758722910018,0.822704355746069
1800000000,-0.5414621517771488,0.8275346092482725
1810000000,-0.5330123300229949,0.8323195821806133
1820000000,-0.5244063012931981,0.8370556598186464
1830000000,-0.5156410917061038,0.8417390291780974
1840000000,-0.5067137151781465,0.8463656695453902
1850000000,-0.4976211794000751,0.8509313426917643
1860000000,-0.4883604925201817,0.8554315827800641
1870000000,-0.4789286705943632,0.8598616859769362
1880000000,-0.4693227458666087,0.8642166997873107
1890000000,-0.4595397759473163,0.8684914121327904
1900000000,-0.4495768539606879,0.8726803402009341
1910000000,-0.43943111973626,0.8767777190985239
1920000000,-0.4290997721233885,0.8807774903487056
1930000000,-0.4185800825111197,0.8846732902796011
1940000000,-0.4078694096392707,0.8884584383605429
1950000000,-0.3969652157896638,0.8921259255516344
1960000000,-0.3858650844491531,0.8956684027429085
1970000000,-0.37456673953826,0.8990781693710685
1980000000,-0.3630680663007438,0.9023471623146417
1990000000,-0.3513671339501248,0.9054669451824691
2000000000,-0.3394622201688435,0.9084286981258389
2010000000,-0.3273518375542102,0.911223208321235
2020000000,-0.3150347621022803,0.9138408612887227
2030000000,-0.3025100638161132,0.9162716332303324
2040000000,-0.2897771395181468,0.9185050845934846
2050000000,-0.2768357479373811,0.9205303550864254
2060000000,-0.2636860471304016,0.9223361603957222
2070000000,-0.2503286342805281,0.9239107908799566
2080000000,-0.2367645879012121,0.9252421125386658
2090000000,-0.2229955124478151,0.9263175705810195
