S11  X,S11  YRe,S11  YReImag
1000000000,-0.9281121008514378,0.3710541188675067
1010000000,-0.9264015171743987,0.3752189791657951
1020000000,-0.924661050205523,0.3793980959999764
1030000000,-0.9228901634378063,0.383591614750852
1040000000,-0.921088305740732,0.3877996778308572
1050000000,-0.919254910964461,0.3920224243909556
1060000000,-0.917389397534865,0.396259990009294
1070000000,-0.9154911680394198,0.4005125063606357
1080000000,-0.9135596088040051,0.4047801008655438
1090000000,-0.9115940894606834,0.4090628963182338
1100000000,-0.9095939625065627,0.4133610104919675
1110000000,-0.9075585628538843,0.4176745557208062
1120000000,-0.9054872073715189,0.4220036384564799
1130000000,-0.9033791944180911,0.4263483587990833
1140000000,-0.9012338033670051,0.4307088100002418
1150000000,-0.8990502941236962,0.435085077937331
1160000000,-0.8968279066354843,0.4394772405572789
1170000000,-0.8945658603944762,0.4438853672884011
1180000000,-0.8922633539340228,0.4483095184186721
1190000000,-0.8899195643193185,0.4527497444387503
1200000000,-0.8875336466328042,0.4572060853480193
1210000000,-0.8851047334551292,0.4616785699218324
1220000000,-0.8826319343425165,0.4661672149380771
1230000000,-0.8801143353014851,0.4706720243611039
1240000000,-0.8775509982619877,0.4751929884809964
1250000000,-0.874940960550151,0.4797300830060792
1260000000,-0.8722832343619307,0.4842832681064981
1270000000,-0.8695768062391367,0.488852487406625
1280000000,-0.8668206365494369,0.4934376669239792
1290000000,-0.8640136589721131,0.4980387139522801
1300000000,-0.8611547799915162,0.5026555158861868
1310000000,-0.8582428784003608,0.5072879389852077
1320000000,-0.8552768048152037,0.5119358270742133
1330000000,-0.8522553812066677,0.5165990001779218
1340000000,-0.8491774004472096,0.5212772530866813
1350000000,-0.8460416258794794,0.5259703538508292
1360000000,-0.8428467909085903,0.5306780422008707
1370000000,-0.8395915986219005,0.5354000278906982
1380000000,-0.8362747214402191,0.5401359889610536
1390000000,-0.8328948008046694,0.5448855699204325
1400000000,-0.8294504469037896,0.5496483798406431
1410000000,-0.8259402384458174,0.5544239903642623
1420000000,-0.8223627224814984,0.5592119336212704
1430000000,-0.8187164142831587,0.5640117000522197
1440000000,-0.8149997972862258,0.5688227361353816
1450000000,-0.8112113230998373,0.573644442015432
1460000000,-0.8073494115936504,0.5784761690313805
1470000000,-0.8034124510684778,0.5833172171416366
1480000000,-0.7993987985188997,0.5881668322443074
