S11  X,S11  YRe,S11  YReImag
3630000000,-0.0504429739506228,0.07291604328606613
3640000000,-0.04937279135139427,0.07305958806226523
3650000000,-0.04827788946123035,0.0731392748124889
3660000000,-0.04716077215536318,0.07315567724188569
3670000000,-0.04602387715110889,0.07310941784899579
3680000000,-0.04486957686592064,0.07300116553396832
3690000000,-0.04370017926527692,0.07283163330961141
3700000000,-0.04251792869923221,0.07260157610886717
3710000000,-0.041325006726741,0.07231178868265066
3720000000,-0.04012353292711868,0.07196310358239412
3730000000,-0.03891556569821231,0.07155638922194693
3740000000,-0.03770310304105462,0.07109254801384236
3750000000,-0.03648808333094966,0.07057251457525685
3760000000,-0.03527238607506455,0.06999725399927896
3770000000,-0.03405783265676621,0.06936776018742279
3780000000,-0.03284618706700992,0.06868505423956492
3790000000,-0.03163915662321748,0.06795018289777992
3800000000,-0.03043839267613491,0.06716421704077809
3810000000,-0.02924549130524323,0.06632825022589604
3820000000,-0.02806199400333265,0.06544339727581931
3830000000,-0.02688938835090526,0.06451079290742112
3840000000,-0.02572910868109679,0.06353159040031121
3850000000,-0.02458253673582711,0.06250696030288048
3860000000,-0.0234510023139084,0.06143808917379778
3870000000,-0.02233578391185231,0.06032617835709603
3880000000,-0.02123810935809545,0.05917244278913682
3890000000,-0.02015915644138311,0.05797810983590379
3900000000,-0.01910005353402433,0.05674441815919518
3910000000,-0.01806188021071808,0.05547261661044178
3920000000,-0.01704566786363026,0.05416396315098331
3930000000,-0.0160524003143856,0.05281972379776027
3940000000,-0.01508301442359017,0.05144117159347372
3950000000,-0.01413840069850525,0.05002958560038739
3960000000,-0.01321940389942222,0.04858624991700738
3970000000,-0.01232682364528548,0.04711245271699254
3980000000,-0.01146141501906062,0.04560948530970112
3990000000,-0.01062388917330737,0.04407864122186879
4000000000,-0.009814913936389225,0.04252121529996899
4010000000,-0.009035114419701284,0.04093850283287401
4020000000,-0.008285073626268735,0.03933179869448854
4030000000,-0.007565333061026136,0.03770239650606545
4040000000,-0.006876393343043796,0.03605158781798833
4050000000,-0.006218714819938298,0.03438066131080494
4060000000,-0.005592718184661671,0.03269090201536409
4070000000,-0.004998785094816549,0.03098359055192561
4080000000,-0.004437258794628751,0.02926000238814062
4090000000,-0.003908444739647909,0.02752140711582152
4100000000,-0.003412611224231199,0.02576906774645235
4110000000,-0.002949990011818726,0.02400424002538316
4120000000,-0.002520776967978589,0.02222817176469993
4130000000,-0.002125132696177645,0.0204421021947287
4140000000,-0.00176318317617763,0.01864726133418137
4150000000,-0.001435020404964571,0.01684486937892861
4160000000,-0.001140703040052093,0.01503613610939733
4170000000,-0.000880257045006827,0.0132222603165872
4180000000,-0.0006536763369903165,0.01140442924670937
4190000000,-0.0004609234361127035,0.009583818064424519
4200000000,-0.0003019301163558197,0.007761589334681991
4210000000,-0.0001765980578094517,0.005938892523121686
4220000000,-8.479949994244507e-05,0.004116863515024044
4230000000,-2.637789562442983e-05,0.002296624152759215
4240000000,-1.148565574426996e-06,0.0004792817916860142
4250000000,-8.899352935132221e-06,-0.001334071125558302
4260000000,-4.93912776150518e-05,-0.00314235747645364
4270000000,-0.0001223591900767484,-0.004944515847767425
4280000000,-0.0002275124242009374,-0.006739500906604333
4290000000,-0.0003645354488738262,-0.008526283753445021
4300000000,-0.0005330885179259948,-0.01030385225731273
4310000000,-0.0007328083180564438,-0.01207121137321382
4320000000,-0.0009633086143592262,-0.01382738344201232
4330000000,-0.001224180893085403,-0.01557140847291759
4340000000,-0.001514995001254626,-0.01730234440877969
4350000000,-0.001835299782745436,-0.01901926737440289
4360000000,-0.002184623710488776,-0.02072127190809865
4370000000,-0.002562475514393592,-0.0224074711767208
4380000000,-0.002968344804640588,-0.02407699717443759
4390000000,-0.003401702689977304,-0.02572900090550698
4400000000,-0.003862002390667474,-0.02736265255134319
4410000000,-0.004348679845744607,-0.02897714162217059
4420000000,-0.004861154314229843,-0.03057167709357164
4430000000,-0.00539882896998789,-0.03214548752825767
4440000000,-0.005961091489899983,-0.03369782118339559
4450000000,-0.006547314635048429,-0.03522794610383795
4460000000,-0.007156856824610203,-0.03673515020161403
4470000000,-0.007789062702182825,-0.03821874132205157
4480000000,-0.008443263694265291,-0.0396780472969065
4490000000,-0.009118778560637031,-0.04111241598488638
4500000000,-0.009814913936388892,-0.0425212152999689
4510000000,-0.01053096486537775,-0.04390383322790659
4520000000,-0.01126621532488359,-0.04525967783134277
4530000000,-0.01201993874127794,-0.04658817724393877
4540000000,-0.0127913984964988,-0.04788877965394728
4550000000,-0.01357984842518412,-0.04916095327764752
4560000000,-0.0143845333022834,-0.05040418632307857
4570000000,-0.01520468932102781,-0.05161798694449888
4580000000,-0.01603954456112378,-0.05280188318801184
4590000000,-0.01688831944705893,-0.05395542292879169
4600000000,-0.01775022719643404,-0.05507817380034866
4610000000,-0.01862447425824176,-0.05616972311627376
4620000000,-0.01951026074102102,-0.05722967778489813
4630000000,-0.02040678083085679,-0.05825766421731162
4640000000,-0.02131322319917872,-0.05925332822916899
4650000000,-0.02222877140034951,-0.06021633493672147
4660000000,-0.02315260425904453,-0.06114636864751033
4670000000,-0.02408389624742979,-0.06204313274614142
4680000000,-0.0250218178521715,-0.06290634957557124
4690000000,-0.02596553593131978,-0.06373576031432834
4700000000,-0.02691421406112127,-0.06453112485007498
4710000000,-0.02786701287283266,-0.06529222164993349
4720000000,-0.02882309037962083,-0.06601884762796995
4730000000,-0.02978160229364601,-0.06671081801024302
4740000000,-0.03074170233343565,-0.06736796619780536
4750000000,-0.03170254252167726,-0.06799014362804372
4760000000,-0.03266327347356501,-0.0685772196347381
4770000000,-0.03362304467584043,-0.06912908130721296
4780000000,-0.03458100475669434,-0.0696456333489317
4790000000,-0.03553630174670019,-0.07012679793590648
4800000000,-0.03648808333094877,-0.07057251457525668
4810000000,-0.03743549709259342,-0.07098273996425598
4820000000,-0.03837769074798758,-0.07135744785020327
4830000000,-0.03931381237364773,-0.07169662889142797
4840000000,-0.04024301062524271,-0.07200029051974501
4850000000,-0.04116443494885424,-0.07226845680466144
4860000000,-0.04207723578474021,-0.07250116831961889
4870000000,-0.04298056476385093,-0.07269848201056146
4880000000,-0.04387357489735455,-0.07286047106709084
4890000000,-0.0447554207594355,-0.07298722479647898
4900000000,-0.04562525866363343,-0.07307884850078046
4910000000,-0.04648224683300861,-0.07313546335728845
4920000000,-0.04732554556441093,-0.07315720630256511
4930000000,-0.04815431738715259,-0.07314422992026112
4940000000,-0.04896772721637521,-0.07309670233293644
4950000000,-0.04976494250142327,-0.07301480709807823
4960000000,-0.05054513336953081,-0.0728987431085015
4970000000,-0.05130747276513536,-0.07274872449730917
4980000000,-0.05205113658514915,-0.0725649805475773
4990000000,-0.05277530381050188,-0.07234775560691618
5000000000,-0.0534791566342967,-0.07209730900705021
5010000000,-0.05416188058691551,-0.07181391498855087
5020000000,-0.05482266465840435,-0.07149786263083906
5030000000,-0.05546070141849713,-0.07114945578756204
5040000000,-0.05607518713461668,-0.07076901302745549
5050000000,-0.05666532188821416,-0.07035686758075464
5060000000,-0.05723030968979437,-0.0699133672912465
5070000000,-0.05776935859299759,-0.06943887457402215
5080000000,-0.05828168080809426,-0.06893376637896295
5090000000,-0.05876649281526081,-0.06839843416002296
5100000000,-0.05922301547800823,-0.06783328385031484
5110000000,-0.05965047415713642,-0.06723873584302271
5120000000,-0.06004809882558315,-0.06661522497813735
5130000000,-0.06041512418455963,-0.06596320053500676
5140000000,-0.06075078978133341,-0.06528312623067718
5150000000,-0.06105434012905642,-0.06457548022398665
5160000000,-0.06132502482901769,-0.06384075512535765
5170000000,-0.06156209869570606,-0.06307945801223901
5180000000,-0.06176482188506527,-0.06229211045010192
5190000000,-0.06193246002634367,-0.06147924851891233
5200000000,-0.06206428435791533,-0.06064142284497569
5210000000,-0.0621595718674719,-0.05977919863802662
5220000000,-0.06221760543696975,-0.05889315573343833
5230000000,-0.06223767399273794,-0.05798388863940387
5240000000,-0.06221907266112325,-0.05705200658892135
5250000000,-0.06216110293007227,-0.05609813359640765
5260000000,-0.06206307281705259,-0.05512290851875421
5270000000,-0.06192429704368385,-0.05412698512059834
5280000000,-0.06174409721748719,-0.05311103214360425
5290000000,-0.06152180202113267,-0.05207573337949203
5300000000,-0.06125674740957854,-0.05102178774657064
5310000000,-0.06094827681547987,-0.04994990936948691
5320000000,-0.06059574136325507,-0.04886082766190019
5330000000,-0.06019850009219152,-0.04775528741176885
5340000000,-0.05975592018895637,-0.04663404886891524
5350000000,-0.05926737722989728,-0.0454978878345192
5360000000,-0.05873225543349103,-0.04434759575217115
5370000000,-0.05814994792330186,-0.0431839798000915
5380000000,-0.05751985700181295,-0.04200786298410687
5390000000,-0.05684139443546909,-0.04082008423095276
5400000000,-0.05611398175128424,-0.03962149848145217
5410000000,-0.05533705054532911,-0.03841297678309086
5420000000,-0.05451004280344585,-0.03719540638149834
5430000000,-0.05363241123448403,-0.03596969081031851
5440000000,-0.05270361961636794,-0.03473674997892235
5450000000,-0.05172314315528759,-0.03349752025740539
5460000000,-0.05069046885829454,-0.03225295455828389
5470000000,-0.04960509591954465,-0.03100402241427353
5480000000,-0.04846653612047247,-0.02975171005152563
5490000000,-0.04727431424409023,-0.02849702045765141
5500000000,-0.04602796850365265,-0.02724097344386994
5510000000,-0.04472705098586738,-0.02598460570054929
5520000000,-0.04337112810882482,-0.02472897084543312
5530000000,-0.04195978109481113,-0.02347513946378573
5540000000,-0.04049260645810515,-0.02222419913967077
5550000000,-0.03896921650789897,-0.02097725447757727
5560000000,-0.03738923986637765,-0.01973542711354352
5570000000,-0.0357523220020286,-0.01849985571494112
5580000000,-0.03405812577819456,-0.01727169596803679
5590000000,-0.03230633201683741,-0.01605212055243305
5600000000,-0.03049664007748099,-0.01484231910146558
5610000000,-0.0286287684512303,-0.01364349814761616
5620000000,-0.0267024553697488,-0.01245688105196464
5630000000,-0.02471745942902426,-0.01128370791670754
5640000000,-0.02267356022771838,-0.01012523547972404
5650000000,-0.02057055901983784,-0.008982736990168855
5660000000,-0.01840827938143974,-0.007857502064054374
5670000000,-0.01618656789100736,-0.0067508365187477
5680000000,-0.01390529482311109,-0.005664062185328154
5690000000,-0.01156435485488527,-0.004598516697704116
5700000000,-0.009163667784828688,-0.003555553257395602
5710000000,-0.006703179263345849,-0.002536540372876346
5720000000,-0.004182861534412052,-0.001542861572362096
5730000000,-0.001602714187669663,-0.0005759150889235472
5740000000,0.001037235079796472,0.0003628864831937806
5750000000,0.003736929692828905,0.00127211656216842
5760000000,0.006496283419593185,0.002150334983224769
5770000000,0.00931517958596495,0.002996088435402418
5780000000,0.01219347028393969,0.003807910931559064
5790000000,0.01513097557516452,0.004584324312704847
5800000000,0.01812748269077624,0.005323838787715325
5810000000,0.0211827452288067,0.006024953509498149
5820000000,0.02429648235048587,0.006686157188602089
5830000000,0.02746837797686497,0.007305928745279657
5840000000,0.03069807998725138,0.007882738000950905
5850000000,0.03398519942103673,0.008415046409971389
5860000000,0.03732930968457659,0.008901307832591812
5870000000,0.04072994576486777,0.009339969349914273
5880000000,0.04418660345184211,0.00972947212160517
5890000000,0.04769873857118645,0.01006825228707577
5900000000,0.05126576622967516,0.0103547419107552
5910000000,0.05488706007508837,0.01058736997200922
5920000000,0.05856195157285127,0.01076456340019869
5930000000,0.06228972930162624,0.01088474815525184
5940000000,0.06606963827015466,0.01094635035406494
5950000000,0.06990087925771626,0.01094779744292493
5960000000,0.07378260818065208,0.01088751941604485
5970000000,0.07771393548744188,0.01076395008020902
5980000000,0.08169392558492583,0.01057552836536892
5990000000,0.08572159629826537,0.01032069968095351
6000000000,0.08979591836734646,0.009997917317482136
